month,source,target,st,ce_normalized,excluded,exclusion_reason,source_file,source_pair
2013-01,fossil_availability_factor_north,co2_emissions_tonnes,0.0,0.07818506388627744,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_north', 'co2_emissions_tonnes')"
2013-01,fossil_availability_factor_north,budget_utilization_pct,0.0,-0.20200521390543916,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_north', 'budget_utilization_pct')"
2013-01,fossil_availability_factor_north,operational_expenditure_eur,0.0,-0.003743041232601179,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_north', 'operational_expenditure_eur')"
2013-01,fossil_availability_factor_north,installed_wind_mw,0.0,0.0398162631456932,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_north', 'installed_wind_mw')"
2013-01,fossil_availability_factor_north,installed_solar_mw,0.0,0.08038637886525685,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_north', 'installed_solar_mw')"
2013-01,fossil_availability_factor_north,renewable_generation_gwh,0.0,0.041103214687691327,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_north', 'renewable_generation_gwh')"
2013-01,fossil_availability_factor_north,renewable_share_pct,0.0,0.04297203414887622,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_north', 'renewable_share_pct')"
2013-01,fossil_availability_factor_north,capital_expenditure_eur,0.0,0.04705445924717445,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_north', 'capital_expenditure_eur')"
2013-01,fossil_availability_factor_north,fossil_generation_gwh,0.0,-0.0261038442016719,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_north', 'fossil_generation_gwh')"
2013-01,peak_load_factor_centre,profit_eur,0.0005610980640363667,0.002407738461017704,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('peak_load_factor_centre', 'profit_eur')"
2013-01,peak_load_factor_centre,revenue_eur,0.0032907269009488636,0.04129934522820932,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('peak_load_factor_centre', 'revenue_eur')"
2013-01,peak_load_factor_centre,co2_emissions_tonnes,0.05296727664799007,0.10297034831932855,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('peak_load_factor_centre', 'co2_emissions_tonnes')"
2013-01,peak_load_factor_centre,budget_utilization_pct,0.00019769320058737948,0.0008499312144505934,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('peak_load_factor_centre', 'budget_utilization_pct')"
2013-01,peak_load_factor_centre,operational_expenditure_eur,0.006144627881419322,0.047474663866995434,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('peak_load_factor_centre', 'operational_expenditure_eur')"
2013-01,peak_load_factor_centre,installed_wind_mw,0.0013936181909891614,-0.0290642053592362,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('peak_load_factor_centre', 'installed_wind_mw')"
2013-01,peak_load_factor_centre,installed_solar_mw,0.0,-0.1330040768361374,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('peak_load_factor_centre', 'installed_solar_mw')"
2013-01,peak_load_factor_centre,renewable_generation_gwh,0.0006165001016790479,-0.04509749838235196,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('peak_load_factor_centre', 'renewable_generation_gwh')"
2013-01,peak_load_factor_centre,renewable_share_pct,0.036670447733630755,-0.1898898582343506,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('peak_load_factor_centre', 'renewable_share_pct')"
2013-01,peak_load_factor_centre,capital_expenditure_eur,0.0019915665678367223,-0.03641262481459468,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('peak_load_factor_centre', 'capital_expenditure_eur')"
2013-01,peak_load_factor_centre,fossil_generation_gwh,0.11680327332876383,0.2822086972868731,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('peak_load_factor_centre', 'fossil_generation_gwh')"
2013-01,wind_resource_factor_centre,profit_eur,0.0003839582713657262,0.014032307760536314,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('wind_resource_factor_centre', 'profit_eur')"
2013-01,wind_resource_factor_centre,revenue_eur,2.0675214883135297e-07,-0.0070302657232214774,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('wind_resource_factor_centre', 'revenue_eur')"
2013-01,wind_resource_factor_centre,co2_emissions_tonnes,0.007883852512968092,-0.10173409806275373,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('wind_resource_factor_centre', 'co2_emissions_tonnes')"
2013-01,wind_resource_factor_centre,budget_utilization_pct,0.0018661618520929187,0.043817278360168056,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('wind_resource_factor_centre', 'budget_utilization_pct')"
2013-01,wind_resource_factor_centre,operational_expenditure_eur,0.0010197877827552142,-0.03173528250871218,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('wind_resource_factor_centre', 'operational_expenditure_eur')"
2013-01,wind_resource_factor_centre,installed_wind_mw,0.01984520437668365,0.02283066940673986,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('wind_resource_factor_centre', 'installed_wind_mw')"
